condition,true_class,run_index,evidence_time,scheme,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,target_p_fail_A,target_p_fail_C,target_p_fail_S,A_mae,C_mae,S_mae,marginal_mae
structural_change_delta_0.060,structural_change,198,60,event_anchored,0.275884023695806,0.4024568333672244,0.14125944756613282,0.28,0.34,0.18,0.0041159763041940245,0.06245683336722435,0.038740552433867176,0.035104454035095184
structural_change_delta_0.060,structural_change,199,60,event_anchored,0.256460664291953,0.3914679049547415,0.15096608566313752,0.28,0.34,0.18,0.023539335708047004,0.05146790495474146,0.029033914336862476,0.03468038499988365
measurement_noise_0.850,measurement_noise,100,60,recency_weighted,0.19180331695766423,0.6171461127975734,0.04945508618983137,0.22,0.8,0.06,0.028196683042335774,0.18285388720242668,0.01054491381016863,0.0738651613516437
measurement_noise_0.850,measurement_noise,101,60,recency_weighted,0.2359968515058334,0.6924740558953978,0.0635159699441136,0.22,0.8,0.06,0.01599685150583341,0.10752594410460226,0.0035159699441136005,0.04234625518484975
measurement_noise_0.850,measurement_noise,102,60,recency_weighted,0.21702418971010357,0.652650050864379,0.059339976962245015,0.22,0.8,0.06,0.0029758102898964356,0.14734994913562105,0.0006600230377549823,0.05032859415442416
measurement_noise_0.850,measurement_noise,103,60,recency_weighted,0.24403714942672328,0.6555993155341961,0.07102216996903767,0.22,0.8,0.06,0.024037149426723275,0.1444006844658039,0.011022169969037668,0.05982000128718828
measurement_noise_0.850,measurement_noise,104,60,recency_weighted,0.17723406197478328,0.6220261052244086,0.04483456025262433,0.22,0.8,0.06,0.04276593802521672,0.17797389477559145,0.015165439747375671,0.07863509084939461
measurement_noise_0.850,measurement_noise,105,60,recency_weighted,0.23414690244159236,0.6916559880226908,0.06683577908953946,0.22,0.8,0.06,0.014146902441592363,0.10834401197730925,0.006835779089539459,0.04310889783614703
measurement_noise_0.850,measurement_noise,106,60,recency_weighted,0.2277142762548269,0.6981323937377825,0.058526176271816215,0.22,0.8,0.06,0.007714276254826902,0.10186760626221758,0.0014738237281837832,0.03701856874840942
measurement_noise_0.850,measurement_noise,107,60,recency_weighted,0.2430951386100988,0.6151771348419963,0.06768057651603958,0.22,0.8,0.06,0.023095138610098792,0.18482286515800372,0.007680576516039581,0.07186619342804737
measurement_noise_0.850,measurement_noise,108,60,recency_weighted,0.2082658878662878,0.6906048459826359,0.054640686320198605,0.22,0.8,0.06,0.011734112133712199,0.1093951540173641,0.005359313679801393,0.0421628599436259
measurement_noise_0.850,measurement_noise,109,60,recency_weighted,0.2155101772375149,0.6755903220803676,0.059852478678580304,0.22,0.8,0.06,0.004489822762485107,0.12440967791963242,0.0001475213214196941,0.043015674001179074
measurement_noise_0.850,measurement_noise,110,60,recency_weighted,0.25069035511724,0.6315978984769766,0.06805018893663277,0.22,0.8,0.06,0.030690355117240026,0.16840210152302348,0.008050188936632771,0.0690475485256321
measurement_noise_0.850,measurement_noise,111,60,recency_weighted,0.2630556575388127,0.6084069554159273,0.06734671413179097,0.22,0.8,0.06,0.043055657538812714,0.19159304458407278,0.007346714131790971,0.08066513875155883
measurement_noise_0.850,measurement_noise,112,60,recency_weighted,0.3008743231964153,0.4863872696124489,0.07293712652130777,0.22,0.8,0.06,0.08087432319641533,0.31361273038755116,0.012937126521307768,0.1358080600350914
measurement_noise_0.850,measurement_noise,113,60,recency_weighted,0.2427155367637489,0.6711988588054753,0.06438914796990815,0.22,0.8,0.06,0.022715536763748906,0.1288011411945248,0.00438914796990815,0.05196860864272728
measurement_noise_0.850,measurement_noise,114,60,recency_weighted,0.19098853594373325,0.6364983550368851,0.05382175196777449,0.22,0.8,0.06,0.029011464056266756,0.16350164496311492,0.006178248032225511,0.06623045235053573
measurement_noise_0.850,measurement_noise,115,60,recency_weighted,0.24492997073949485,0.6472232599256317,0.06313859725336386,0.22,0.8,0.06,0.02492997073949485,0.15277674007436837,0.0031385972533638645,0.06028176935574236
measurement_noise_0.850,measurement_noise,116,60,recency_weighted,0.24898626874874688,0.6234673073592826,0.06228846915188743,0.22,0.8,0.06,0.02898626874874688,0.17653269264071747,0.0022884691518874345,0.06926914351378392
measurement_noise_0.850,measurement_noise,117,60,recency_weighted,0.2221104914959059,0.6808842547825611,0.060290574083839685,0.22,0.8,0.06,0.002110491495905892,0.11911574521743895,0.00029057408383968697,0.04050560359906151
measurement_noise_0.850,measurement_noise,118,60,recency_weighted,0.21094472400945008,0.677637501317666,0.05998167205336037,0.22,0.8,0.06,0.009055275990549921,0.12236249868233406,1.8327946639626336e-05,0.04381203420650787
measurement_noise_0.850,measurement_noise,119,60,recency_weighted,0.15788293247598756,0.6122086127364189,0.03688615884189788,0.22,0.8,0.06,0.06211706752401244,0.18779138726358113,0.023113841158102118,0.09100743198189856
measurement_noise_0.850,measurement_noise,120,60,recency_weighted,0.15637401869012113,0.6055579242455851,0.03768406044924181,0.22,0.8,0.06,0.06362598130987887,0.19444207575441497,0.02231593955075819,0.09346133220501734
measurement_noise_0.850,measurement_noise,121,60,recency_weighted,0.21536031692586008,0.664538476199129,0.05341371620774048,0.22,0.8,0.06,0.004639683074139922,0.13546152380087106,0.00658628379225952,0.048895830222423504
measurement_noise_0.850,measurement_noise,122,60,recency_weighted,0.14024173333693443,0.5981259995044497,0.030980228913384845,0.22,0.8,0.06,0.07975826666306557,0.20187400049555038,0.029019771086615152,0.10355067941507703
measurement_noise_0.850,measurement_noise,123,60,recency_weighted,0.24167980113135168,0.6401819004727641,0.06768314431384409,0.22,0.8,0.06,0.021679801131351678,0.1598180995272359,0.0076831443138440925,0.0630603483241439
measurement_noise_0.850,measurement_noise,124,60,recency_weighted,0.25132486198464504,0.5958852421810206,0.07266168535571844,0.22,0.8,0.06,0.03132486198464504,0.20411475781897948,0.012661685355718447,0.08270043505311432
measurement_noise_0.850,measurement_noise,125,60,recency_weighted,0.23475155395977204,0.6989444206490419,0.06239579359298275,0.22,0.8,0.06,0.01475155395977204,0.1010555793509581,0.0023957935929827534,0.03940097563457096
measurement_noise_0.850,measurement_noise,126,60,recency_weighted,0.27198333801014973,0.5782498705151975,0.0713060459168815,0.22,0.8,0.06,0.05198333801014973,0.22175012948480255,0.011306045916881502,0.09501317113727793
measurement_noise_0.850,measurement_noise,127,60,recency_weighted,0.24908520530473144,0.6515560666360478,0.06478567634083869,0.22,0.8,0.06,0.029085205304731437,0.14844393336395223,0.004785676340838693,0.06077160500317412
measurement_noise_0.850,measurement_noise,128,60,recency_weighted,0.1617597354828091,0.6150760193696414,0.03982197612794009,0.22,0.8,0.06,0.05824026451719089,0.18492398063035864,0.020178023872059907,0.08778075633986981
measurement_noise_0.850,measurement_noise,129,60,recency_weighted,0.18840246415889353,0.6414766423455394,0.04844202202039992,0.22,0.8,0.06,0.03159753584110647,0.15852335765446068,0.011557977979600079,0.0672262904917224
measurement_noise_0.850,measurement_noise,130,60,recency_weighted,0.28824986801124136,0.514997410252628,0.0647815759180559,0.22,0.8,0.06,0.06824986801124136,0.285002589747372,0.004781575918055905,0.1193446778922231
measurement_noise_0.850,measurement_noise,131,60,recency_weighted,0.22775471006435843,0.6787752276432778,0.06744476338829918,0.22,0.8,0.06,0.007754710064358433,0.12122477235672224,0.007444763388299178,0.04547474860312662
measurement_noise_0.850,measurement_noise,132,60,recency_weighted,0.21209121710260462,0.6563262265905213,0.05262208664854423,0.22,0.8,0.06,0.007908782897395383,0.14367377340947873,0.007377913351455767,0.05298682321944329
measurement_noise_0.850,measurement_noise,133,60,recency_weighted,0.22330900052087438,0.6613732561033459,0.05947277399575886,0.22,0.8,0.06,0.003309000520874378,0.1386267438966542,0.0005272260042411409,0.04748765680725657
measurement_noise_0.850,measurement_noise,134,60,recency_weighted,0.21844290745026065,0.7020235475568286,0.05835115569401651,0.22,0.8,0.06,0.0015570925497393473,0.09797645244317144,0.001648844305983485,0.03372746309963142
measurement_noise_0.850,measurement_noise,135,60,recency_weighted,0.20736581406281046,0.6195785215335683,0.04953928718997683,0.22,0.8,0.06,0.01263418593718954,0.18042147846643175,0.01046071281002317,0.06783879240454815
measurement_noise_0.850,measurement_noise,136,60,recency_weighted,0.1408992958927323,0.6014502389498588,0.03089122974546941,0.22,0.8,0.06,0.07910070410726769,0.19854976105014122,0.029108770254530587,0.10225307847064649
measurement_noise_0.850,measurement_noise,137,60,recency_weighted,0.14449016626949646,0.6003501370685634,0.03162664764147763,0.22,0.8,0.06,0.07550983373050354,0.1996498629314366,0.02837335235852237,0.10117768300682084
measurement_noise_0.850,measurement_noise,138,60,recency_weighted,0.19719063708279644,0.6638450613876667,0.05069613025541157,0.22,0.8,0.06,0.022809362917203563,0.1361549386123333,0.009303869744588425,0.05608939042470843
measurement_noise_0.850,measurement_noise,139,60,recency_weighted,0.2250451304272953,0.7227239401913803,0.060618576863483487,0.22,0.8,0.06,0.005045130427295291,0.07727605980861973,0.0006185768634834887,0.02764658903313284
measurement_noise_0.850,measurement_noise,140,60,recency_weighted,0.20692230383878127,0.6848837944133143,0.05527936130063417,0.22,0.8,0.06,0.013077696161218733,0.11511620558668578,0.004720638699365828,0.04430484681575678
measurement_noise_0.850,measurement_noise,141,60,recency_weighted,0.17739517620468212,0.6210191835679568,0.04744376230659558,0.22,0.8,0.06,0.04260482379531788,0.17898081643204322,0.012556237693404415,0.07804729264025517
measurement_noise_0.850,measurement_noise,142,60,recency_weighted,0.19096261688014524,0.6471017034662048,0.047684748185533136,0.22,0.8,0.06,0.029037383119854765,0.15289829653379527,0.012315251814466861,0.0647503104893723
measurement_noise_0.850,measurement_noise,143,60,recency_weighted,0.2213414443289252,0.6907262837378649,0.06059431101583471,0.22,0.8,0.06,0.0013414443289251898,0.10927371626213511,0.0005943110158347156,0.037069823868965006
measurement_noise_0.850,measurement_noise,144,60,recency_weighted,0.21666839849744193,0.6601952596324782,0.05450639659415768,0.22,0.8,0.06,0.003331601502558068,0.13980474036752188,0.005493603405842318,0.04954331509197409
measurement_noise_0.850,measurement_noise,145,60,recency_weighted,0.20604645165326582,0.6873319245282847,0.05492181279561465,0.22,0.8,0.06,0.01395354834673418,0.11266807547171531,0.005078187204385347,0.04389993700761161
measurement_noise_0.850,measurement_noise,146,60,recency_weighted,0.22728513003061093,0.7073838548956505,0.06534917014304716,0.22,0.8,0.06,0.007285130030610931,0.09261614510434957,0.005349170143047158,0.035083481759335886
measurement_noise_0.850,measurement_noise,147,60,recency_weighted,0.13363564294013844,0.5943753674974227,0.02941025802896518,0.22,0.8,0.06,0.08636435705986156,0.20562463250257734,0.03058974197103482,0.10752624384449125
measurement_noise_0.850,measurement_noise,148,60,recency_weighted,0.18170382627108128,0.6209911685006549,0.0447476929310996,0.22,0.8,0.06,0.03829617372891872,0.1790088314993451,0.015252307068900399,0.07751910409905474
measurement_noise_0.850,measurement_noise,149,60,recency_weighted,0.1911453056430933,0.5886978065726217,0.050053489425258106,0.22,0.8,0.06,0.028854694356906713,0.21130219342737833,0.009946510574741892,0.08336779945300898
measurement_noise_0.850,measurement_noise,150,60,recency_weighted,0.24164256103214138,0.6720200609385091,0.06815566648158045,0.22,0.8,0.06,0.021642561032141377,0.12797993906149097,0.008155666481580448,0.0525927221917376
measurement_noise_0.850,measurement_noise,151,60,recency_weighted,0.2321847117573914,0.7072938518135726,0.0612328132940314,0.22,0.8,0.06,0.012184711757391387,0.09270614818642742,0.0012328132940314027,0.035374557745950067
measurement_noise_0.850,measurement_noise,152,60,recency_weighted,0.2834237289155568,0.5388859524241343,0.07241552830354812,0.22,0.8,0.06,0.06342372891555678,0.26111404757586576,0.012415528303548126,0.11231776826499022
measurement_noise_0.850,measurement_noise,153,60,recency_weighted,0.1375247626966772,0.5861078350604542,0.03580527695818915,0.22,0.8,0.06,0.08247523730332279,0.21389216493954588,0.024194723041810848,0.10685404176155984
measurement_noise_0.850,measurement_noise,154,60,recency_weighted,0.25434334027732214,0.6307955895523304,0.06295067189607242,0.22,0.8,0.06,0.03434334027732214,0.16920441044766965,0.0029506718960724265,0.06883280754035474
measurement_noise_0.850,measurement_noise,155,60,recency_weighted,0.18235211749728553,0.6382762441057466,0.04490591015637231,0.22,0.8,0.06,0.037647882502714475,0.16172375589425347,0.015094089843627687,0.07148857608019854
measurement_noise_0.850,measurement_noise,156,60,recency_weighted,0.13891395983650745,0.5958076724076858,0.031151891518681325,0.22,0.8,0.06,0.08108604016349255,0.2041923275923142,0.028848108481318673,0.10470882541237514
measurement_noise_0.850,measurement_noise,157,60,recency_weighted,0.17766735354632998,0.6172159518810793,0.04693159436425469,0.22,0.8,0.06,0.04233264645367002,0.1827840481189208,0.013068405635745309,0.0793950334027787
measurement_noise_0.850,measurement_noise,158,60,recency_weighted,0.19129816157667387,0.6376301646626686,0.05008611188963382,0.22,0.8,0.06,0.02870183842332613,0.1623698353373314,0.009913888110366177,0.06699518729034123
measurement_noise_0.850,measurement_noise,159,60,recency_weighted,0.20041724638579772,0.6551636026394803,0.05700962697170718,0.22,0.8,0.06,0.01958275361420228,0.1448363973605198,0.002990373028292817,0.05580317466767163
measurement_noise_0.850,measurement_noise,160,60,recency_weighted,0.25575610038511715,0.6196214701914398,0.07176018845251597,0.22,0.8,0.06,0.035756100385117146,0.18037852980856028,0.011760188452515974,0.07596493954873114
measurement_noise_0.850,measurement_noise,161,60,recency_weighted,0.23181070751411997,0.6975664730130461,0.05966453961812624,0.22,0.8,0.06,0.011810707514119972,0.10243352698695396,0.00033546038187375754,0.03819323162764923
measurement_noise_0.850,measurement_noise,162,60,recency_weighted,0.2247711355115722,0.6575546589102209,0.06517574803965294,0.22,0.8,0.06,0.004771135511572211,0.14244534108977913,0.0051757480396529415,0.05079740821366809
measurement_noise_0.850,measurement_noise,163,60,recency_weighted,0.2629862999451732,0.5379493398636181,0.07162377628737843,0.22,0.8,0.06,0.042986299945173195,0.2620506601363819,0.011623776287378429,0.10555357878964451
measurement_noise_0.850,measurement_noise,164,60,recency_weighted,0.21357644725818936,0.7023802894822663,0.05742784730427195,0.22,0.8,0.06,0.00642355274181064,0.09761971051773377,0.0025721526957280458,0.035538471985090817
measurement_noise_0.850,measurement_noise,165,60,recency_weighted,0.25613716768224654,0.624174995165094,0.06916652429638344,0.22,0.8,0.06,0.036137167682246535,0.17582500483490604,0.009166524296383441,0.073709565604512
measurement_noise_0.850,measurement_noise,166,60,recency_weighted,0.2267766870451403,0.690789998422347,0.06657327888957831,0.22,0.8,0.06,0.006776687045140312,0.10921000157765304,0.006573278889578316,0.040853322504123886
