regime,seed,true_class,predicted_class,measurement_noise_score,process_disturbance_score,parameter_mismatch_score,structural_change_score,classification_margin,correct
measurement_noise,16,measurement_noise,measurement_noise,1.4440428473947127,0.0,0.4113077369689043,0.0,1.0327351104258082,True
measurement_noise,17,measurement_noise,measurement_noise,1.4573380683396309,0.0,0.7075272649636619,0.0,0.749810803375969,True
measurement_noise,18,measurement_noise,measurement_noise,1.8633827080996745,0.0,0.594697612230036,0.0,1.2686850958696385,True
measurement_noise,19,measurement_noise,measurement_noise,0.7415157745185366,0.16708037736055759,0.2,0.11651327564263725,0.5415157745185366,True
measurement_noise,20,measurement_noise,measurement_noise,0.9553437996709663,0.04457503176698932,0.24587035139053537,0.04457503176698932,0.7094734482804309,True
measurement_noise,21,measurement_noise,measurement_noise,1.3303061721005927,0.0,0.5487551335431333,0.0,0.7815510385574593,True
measurement_noise,22,measurement_noise,measurement_noise,1.2604762638210598,0.0003886899921316245,0.3951942785223591,0.0003886899921316245,0.8652819852987007,True
measurement_noise,23,measurement_noise,measurement_noise,1.254139996388653,0.16854538189033166,0.4516396875800128,0.16854538189033166,0.8025003088086402,True
measurement_noise,24,measurement_noise,measurement_noise,1.6607644270648914,0.027044906475188042,0.6143380387789018,0.027044906475188042,1.0464263882859894,True
measurement_noise,25,measurement_noise,measurement_noise,1.200334462733019,0.0,0.23296008685064784,0.0,0.9673743758823712,True
measurement_noise,26,measurement_noise,measurement_noise,1.3642974689664302,0.0,0.6610648873781498,0.0,0.7032325815882804,True
