generation_seed,test_index,primary_action,support_baseline_action,calibration_guard_action,support_changed_action,guard_changed_support_action,baseline_expansion_outcome,guarded_expansion_outcome,baseline_regret,guarded_regret,primary_regret,context_support_distance,calibration_probability_baseline_action,calibration_threshold,predicted_baseline_action_loss,realized_baseline_action_loss,baseline_action_loss_error,severe_underestimation,true_best_action,true_responsive_action,vetoed_actions
44103,16,1,1,1,0,0,neutral,neutral,0.09834133468960099,0.09834133468960099,0.09834133468960099,3.0120325095505835,nan,0.468010308717,0.14777772613062348,0.1666349263693363,-0.018857200238712818,0,2,1,
44103,17,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.7945488662112714,nan,0.468010308717,0.09935284598308355,0.02885161261195917,0.07050123337112438,0,2,3,
44103,18,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.784105318172067,nan,0.468010308717,0.1265815610578596,0.028443429254249537,0.09813813180361006,0,1,1,
44103,19,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.3188787254389505,nan,0.468010308717,0.1304420622545846,0.13090441911779116,-0.0004623568632065589,0,1,1,
44103,20,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.3705802335245,nan,0.468010308717,0.1498229533745719,0.06905406516165208,0.08076888821291983,0,1,2,
44103,21,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.182775599727327,nan,0.468010308717,0.10067935041692481,0.028445174489095656,0.07223417592782916,0,1,1,
44103,22,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.672913196863286,nan,0.468010308717,0.13519671500921382,0.13138465630731946,0.0038120587018943553,0,1,1,
44103,23,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.734827080512809,nan,0.468010308717,0.18412766542179262,0.0732860846922996,0.11084158072949303,0,1,2,
44103,24,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.4821749252861864,nan,0.468010308717,0.1041101876852411,0.030738183098472673,0.07337200458676843,0,1,1,
44103,25,1,1,1,0,0,neutral,neutral,0.06533641137985421,0.06533641137985421,0.06533641137985421,3.1221795362671783,nan,0.468010308717,0.1749217093378256,0.1901848485239635,-0.015263139186137892,0,2,1,
44103,26,1,1,1,0,0,neutral,neutral,0.0653364113798542,0.0653364113798542,0.0653364113798542,4.0344234640312155,nan,0.468010308717,0.09464988561355013,0.13406302204135878,-0.03941313642780865,0,2,1,
44103,27,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.170520840564063,nan,0.468010308717,0.12434568265071547,0.02954458386582173,0.09480109878489373,0,2,2,
44103,28,1,1,1,0,0,neutral,neutral,0.13958179437568374,0.13958179437568374,0.13958179437568374,3.0594531236723808,nan,0.468010308717,0.10029253247906562,0.42753214215660373,-0.3272396096775381,0,3,1,
44103,29,1,1,1,0,0,neutral,neutral,0.18577462756136848,0.18577462756136848,0.18577462756136848,3.3171577103499033,nan,0.468010308717,0.09656448036808644,0.29668232116005494,-0.20011784079196848,0,3,1,
44103,30,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.371315332095182,nan,0.468010308717,0.1736630647544823,0.15034902247370535,0.023314042280776937,0,1,1,
44103,31,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.337504672341778,nan,0.468010308717,0.12936003626828751,0.09357793981044968,0.035782096457837836,0,1,1,
44103,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.548694645297869,nan,0.468010308717,0.09887933619647275,0.044159761660066035,0.05471957453640672,0,1,2,
44103,33,3,1,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.097942972405087,0.6037489245017527,0.468010308717,0.12332866759484036,0.1343900841919805,-0.011061416597140147,0,1,1,1
44103,34,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.0582744279319845,nan,0.468010308717,0.1186880602243226,0.0756271117693211,0.043060948455001496,0,1,1,
44103,35,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.7554592597592653,nan,0.468010308717,0.07282528707426002,0.033277401134551014,0.039547885939709,0,1,2,
44103,36,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.199031896895557,nan,0.468010308717,0.1416727695647814,0.13673473167643427,0.004938037888347124,0,1,1,
44103,37,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.630045265057473,nan,0.468010308717,0.17729684695165004,0.0807768182550348,0.09652002869661525,0,1,2,
44103,38,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.019316713477509,nan,0.468010308717,0.07599173409803996,0.041272209973483374,0.03471952412455658,0,1,2,
44103,39,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.358268257468796,nan,0.468010308717,0.14732244603127992,0.1278538869118451,0.01946855911943482,0,1,3,
44103,40,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.929658954564681,nan,0.468010308717,0.14455629863243508,0.07151002792242919,0.07304627071000588,0,1,2,
44103,41,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,5.1187049159638205,nan,0.468010308717,0.09410942521140939,0.03181555359096152,0.06229387162044787,0,1,1,
44103,42,1,1,1,0,0,neutral,neutral,0.10683511823326797,0.10683511823326797,0.10683511823326797,2.469196172627109,nan,0.468010308717,0.11631551121057594,0.24118807070853068,-0.12487255949795474,0,2,1,
44103,43,1,1,1,0,0,neutral,neutral,0.10683511823326798,0.10683511823326798,0.10683511823326798,3.7828827853361053,nan,0.468010308717,0.1416128992625203,0.1876439438202549,-0.0460310445577346,0,2,1,
44103,44,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.3979809639219085,nan,0.468010308717,0.0986866229699299,0.043909441328200516,0.054777181641729386,0,2,2,
44103,45,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.7603643924809422,nan,0.468010308717,0.14567057529541644,0.15112096066657876,-0.005450385371162325,0,1,1,
44103,46,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.184390433117845,nan,0.468010308717,0.13215077890612534,0.09351618080769764,0.0386345980984277,0,1,1,
44103,47,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,4.195569844447064,nan,0.468010308717,0.09375091164144064,0.04979294068587254,0.0439579709555681,0,1,2,
44103,48,1,1,1,0,0,neutral,neutral,0.09821873427031985,0.09821873427031985,0.09821873427031985,2.733491059961403,nan,0.468010308717,0.11296192741838068,0.27973542781435423,-0.16677350039597355,0,2,1,
44103,49,1,1,1,0,0,neutral,neutral,0.09821873427031988,0.09821873427031988,0.09821873427031988,3.84850151563154,nan,0.468010308717,0.08740868889020874,0.207764318934013,-0.12035563004380427,0,2,1,
44103,50,1,1,1,0,0,neutral,neutral,0.09821873427031988,0.09821873427031988,0.09821873427031988,4.839569178475903,nan,0.468010308717,0.04642516116836845,0.14979550777829437,-0.10337034660992592,0,2,3,
44103,51,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,13.631824932637425,nan,0.468010308717,0.10339829588543657,0.11513464127447985,-0.011736345389043279,0,1,1,
44103,52,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,18.297327676186548,nan,0.468010308717,0.09260997109727448,0.022598644919228573,0.07001132617804591,0,1,1,
44103,53,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,17.821553501934908,nan,0.468010308717,0.04311062359942584,0.09957063893354484,-0.056460015334119,0,1,1,
44103,54,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,14.095201564224393,nan,0.468010308717,0.05336001238683397,0.03735624811569766,0.01600376427113631,0,1,1,
44103,55,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,16.533014633950323,nan,0.468010308717,0.09039082238671427,0.052944888499373344,0.037445933887340924,0,1,1,
44103,56,1,1,1,0,0,neutral,neutral,0.010614790501202391,0.010614790501202391,0.010614790501202391,15.18085341091835,nan,0.468010308717,0.07855341201166396,0.04315955554232941,0.03539385646933455,0,2,1,
44103,57,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,23.35965955882441,nan,0.468010308717,0.10635556185842988,0.020651868385112283,0.0857036934733176,0,1,1,
44103,58,1,1,1,0,0,neutral,neutral,0.015069893428501714,0.015069893428501714,0.015069893428501714,13.37619589184725,nan,0.468010308717,0.056216668151485315,0.0615737609946695,-0.005357092843184183,0,2,1,
44104,0,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.7057971377586405,nan,0.468010308717,0.14747446965180203,0.13785557058183032,0.00961889906997171,0,2,3,
44104,1,3,1,1,1,0,harmful,harmful,0.09127259936345747,0.09127259936345747,0.0,1.9009486758827385,0.4613109087314585,0.468010308717,0.11266766323057441,0.17214939701428997,-0.05948173378371556,1,2,3,
44104,2,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.9935461300346113,nan,0.468010308717,0.0870682678090635,0.036048932401830006,0.051019335407233496,0,2,2,
44104,3,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.215846008578093,nan,0.468010308717,0.19704972111894878,0.2596129231667298,-0.06256320204778101,0,2,2,
44104,4,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.377546233662199,nan,0.468010308717,0.11688481300111822,0.18734764592949976,-0.07046283292838154,0,2,2,
44104,5,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.683377679838011,nan,0.468010308717,0.17157620522773895,0.09646964944808921,0.07510655577964974,0,2,2,
44104,6,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.425601890295654,nan,0.468010308717,0.12568423281055593,0.11842300061604892,0.007261232194507014,0,2,3,
44104,7,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.9028387679180603,nan,0.468010308717,0.1705359120035043,0.06235495212521483,0.10818095987828946,0,2,2,
44104,8,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.3101546876247,nan,0.468010308717,0.08497527484068722,0.025583939615580243,0.05939133522510698,0,2,2,
44104,9,2,2,2,0,0,neutral,neutral,0.08582089219087996,0.08582089219087996,0.08582089219087996,3.062625637409038,nan,0.468010308717,0.17744172915717354,0.30792271906172863,-0.1304809899045551,0,3,2,
44104,10,1,1,1,0,0,neutral,neutral,0.1643525478290192,0.1643525478290192,0.1643525478290192,4.7972815990627975,nan,0.468010308717,0.06171694289633429,0.3076597449808473,-0.24594280208451302,0,3,1,
44104,11,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.485216310654379,nan,0.468010308717,0.10492683828899325,0.02853957951733519,0.07638725877165806,0,1,1,
44104,12,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.2620198269911618,0.4183628566642859,0.468010308717,0.1784010418445338,0.11569405102286236,0.06270699082167143,0,2,2,
44104,13,1,1,1,0,0,neutral,neutral,0.09814190412867374,0.09814190412867374,0.09814190412867374,2.9158110286507375,nan,0.468010308717,0.1430813225873746,0.16598701144830028,-0.02290568886092567,0,2,1,
44104,14,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.2652281825039324,nan,0.468010308717,0.11618319547484308,0.028397372505329945,0.08778582296951314,0,2,2,
44104,15,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.548445710324417,nan,0.468010308717,0.13522791906137108,0.027722651651363058,0.10750526741000802,0,1,1,
44104,16,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.325280814098949,nan,0.468010308717,0.1293288499408518,0.12796772659514882,0.0013611233457029859,0,1,1,
44104,17,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.555123419692842,nan,0.468010308717,0.13784092332830014,0.06771212403801248,0.07012879929028766,0,1,3,
44104,18,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.141828966698201,nan,0.468010308717,0.08713709091097417,0.027636555276025494,0.05950053563494868,0,1,1,
44104,19,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.7722818072552866,nan,0.468010308717,0.12828798659075108,0.12807388679309534,0.00021409979765574239,0,1,1,
44104,20,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.8016607001023246,nan,0.468010308717,0.16003528722786878,0.07154701036505012,0.08848827686281865,0,1,2,
44104,21,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.451259929282269,nan,0.468010308717,0.08843827420738869,0.02981200841051553,0.05862626579687316,0,1,1,
44104,22,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.1246501792832957,nan,0.468010308717,0.21856110797788753,0.12270513927047376,0.09585596870741377,0,2,3,
44104,23,1,1,1,0,0,neutral,neutral,0.06669511722904092,0.06669511722904092,0.06669511722904092,3.4055983580008737,nan,0.468010308717,0.08045401627562206,0.1336794137299897,-0.05322539745436765,0,2,1,
44104,24,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.023120586715959,nan,0.468010308717,0.11554449758593394,0.028819265627976442,0.08672523195795749,0,2,2,
44104,25,1,1,1,0,0,neutral,neutral,0.13929398928488235,0.13929398928488235,0.13929398928488235,2.8551314136414527,nan,0.468010308717,0.10212327966603119,0.4254938391687785,-0.3233705595027473,0,3,1,
44104,26,1,1,1,0,0,neutral,neutral,0.18529520253586296,0.18529520253586296,0.18529520253586296,3.715307989721547,nan,0.468010308717,0.12216855693150101,0.2963182362939839,-0.17414967936248288,0,3,1,
44104,27,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.3881627088076183,nan,0.468010308717,0.1533215753934585,0.14979712795242384,0.003524447441034667,0,1,2,
44104,28,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.2287685255968475,nan,0.468010308717,0.1357022088376067,0.09393500526519073,0.041767203572415965,0,1,1,
44104,29,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.4127853076567902,nan,0.468010308717,0.0817948227699344,0.04411675224705772,0.03767807052287668,0,1,2,
44104,30,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.194955642358044,nan,0.468010308717,0.11806330273613053,0.13108623491475666,-0.013022932178626129,0,1,1,
44104,31,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.9261107222150406,nan,0.468010308717,0.1136741122053356,0.07395120138207302,0.03972291082326258,0,1,1,
44104,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.503326155242722,nan,0.468010308717,0.06472735982646022,0.032303872809142035,0.03242348701731818,0,1,2,
44104,33,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.3159170325492093,nan,0.468010308717,0.1292420530272362,0.1329849955342798,-0.0037429425070436007,0,1,1,
44104,34,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.7284072758323683,nan,0.468010308717,0.17439986745962116,0.07870120149410278,0.09569866596551838,0,1,2,
44104,35,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,3.6546288278671413,nan,0.468010308717,0.06701301830931276,0.0403166139949899,0.026696404314322866,0,1,2,
44104,36,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.375880828499129,nan,0.468010308717,0.13283165603015842,0.1254659689047154,0.007365687125443027,0,1,3,
44104,37,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.7828476352427955,nan,0.468010308717,0.13491556345435163,0.07062273018826509,0.06429283326608654,0,1,2,
44104,38,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,5.004918251379424,nan,0.468010308717,0.07818556986421954,0.03131480805739996,0.04687076180681958,0,1,1,
44104,39,1,1,1,0,0,neutral,neutral,0.10686273202360491,0.10686273202360491,0.10686273202360491,2.3535715342987933,nan,0.468010308717,0.12078243119850714,0.23933788722844945,-0.11855545602994232,0,2,1,
44104,40,1,1,1,0,0,neutral,neutral,0.10686273202360494,0.10686273202360494,0.10686273202360494,3.224122122343023,nan,0.468010308717,0.1362854894208807,0.1869239808252919,-0.05063849140441121,0,2,1,
44104,41,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.202380025359801,nan,0.468010308717,0.08879583237980186,0.04364386791046807,0.04515196446933379,0,2,2,
44104,42,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,1.820980528733148,nan,0.468010308717,0.12280643501339385,0.14906515428583753,-0.02625871927244368,0,1,1,3
44104,43,3,2,3,1,1,beneficial,neutral,0.0,0.0,0.0,2.12671370713423,0.5049064907559684,0.468010308717,0.11683407403708605,0.09204697720339962,0.024787096833686434,0,1,2,2
44104,44,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.172038296699882,nan,0.468010308717,0.16603744501311962,0.04988498454709647,0.11615246046602315,0,1,1,
44104,45,3,3,3,0,0,neutral,neutral,0.03538620447711649,0.03538620447711649,0.03538620447711649,3.284353749915032,nan,0.468010308717,0.13721552688784222,0.4561565723229999,-0.31894104543515767,0,1,1,
44104,46,3,3,3,0,0,neutral,neutral,0.03430513270322211,0.03430513270322211,0.03430513270322211,4.411257122864991,nan,0.468010308717,0.16925376263079142,0.320899121406926,-0.15164535877613458,0,1,1,
44104,47,1,1,1,0,0,neutral,neutral,0.09796385727888263,0.09796385727888263,0.09796385727888263,2.430999201574621,nan,0.468010308717,0.1261728577213965,0.2772739883295927,-0.15110113060819622,0,2,1,2
44104,48,1,1,1,0,0,neutral,neutral,0.09796385727888261,0.09796385727888261,0.09796385727888261,3.4016249955015594,nan,0.468010308717,0.0882891148445319,0.20601140011227315,-0.11772228526774124,0,2,1,
44104,49,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.860805922272776,nan,0.468010308717,0.07455018199961788,0.051188377121008294,0.023361804878609588,0,2,3,
44104,50,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.878024717903739,nan,0.468010308717,0.15199434104059314,0.1493989117966607,0.00259542924393244,0,1,2,
44104,51,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.004400365608018,nan,0.468010308717,0.12388940110540385,0.09699741209171925,0.0268919890136846,0,1,1,
44104,52,3,1,1,1,0,beneficial,beneficial,0.0,0.0,0.0,2.3613234835981416,0.4262249060949013,0.468010308717,0.12018730330927525,0.031337132647492154,0.0888501706617831,0,1,1,
44104,53,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,14.260662814341421,nan,0.468010308717,0.09987247739709378,0.11636793960120194,-0.016495462204108163,0,1,1,
44104,54,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,19.19929820184084,nan,0.468010308717,0.09509587409538048,0.02248435070581753,0.07261152338956295,0,1,1,
44104,55,2,2,2,0,0,neutral,neutral,0.005397457469439856,0.005397457469439856,0.005397457469439856,18.4802499274748,nan,0.468010308717,0.09525715409209659,0.10560923197631958,-0.010352077884222988,0,1,2,
44104,56,2,2,2,0,0,neutral,neutral,0.002745165480947047,0.002745165480947047,0.002745165480947047,14.546176102244662,nan,0.468010308717,0.09517809434972026,0.0397494954096558,0.05542859894006446,0,1,1,
44104,57,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,17.278825045375317,nan,0.468010308717,0.08245180017666175,0.05287874031869409,0.029573059857967654,0,1,1,
44104,58,1,1,1,0,0,neutral,neutral,0.00983807430972037,0.00983807430972037,0.00983807430972037,15.805766164091768,nan,0.468010308717,0.07393469072899347,0.042383604262917686,0.03155108646607579,0,2,1,
44104,59,3,3,3,0,0,neutral,neutral,0.05787814428075101,0.05787814428075101,0.05787814428075101,24.161874183467933,nan,0.468010308717,0.1406959339543262,0.07900476846505144,0.06169116548927475,0,1,1,
44104,60,1,1,1,0,0,neutral,neutral,0.014339304507342027,0.014339304507342027,0.014339304507342027,13.7805412816863,nan,0.468010308717,0.0962655550798797,0.0604573448294644,0.0358082102504153,0,2,2,
44105,0,1,1,1,0,0,neutral,neutral,0.0075195375432347555,0.0075195375432347555,0.0075195375432347555,4.065907234823728,nan,0.468010308717,0.13196427455830134,0.19640999923645278,-0.06444572467815143,0,2,1,
44105,1,1,1,1,0,0,neutral,neutral,0.0075195375432347555,0.0075195375432347555,0.0075195375432347555,3.609075544246933,nan,0.468010308717,0.11147406882330728,0.10451350944856949,0.0069605593747377875,0,2,1,
44105,2,1,1,1,0,0,neutral,neutral,0.09078681023303697,0.09078681023303697,0.09078681023303697,3.7401587834692362,nan,0.468010308717,0.1384247861738867,0.2117006658952904,-0.0732758797214037,0,2,1,
44105,3,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.025220877469108,nan,0.468010308717,0.17658775698778778,0.06329559603802448,0.1132921609497633,0,2,3,
44105,4,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.276319657553113,nan,0.468010308717,0.11799572387772063,0.025599560300306627,0.09239616357741401,0,2,3,
44105,5,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.0688741768071717,nan,0.468010308717,0.22818826833344624,0.22582658599097244,0.002361682342473803,0,3,3,
44105,6,1,1,1,0,0,neutral,neutral,0.1626281118778914,0.1626281118778914,0.1626281118778914,5.550535154187816,nan,0.468010308717,0.07937103570683122,0.3075492147102966,-0.22817817900346538,0,3,1,
44105,7,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.900119280800864,nan,0.468010308717,0.16009039197133193,0.028577394928406552,0.13151299704292538,0,1,1,
44105,8,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.2197329407032607,0.28462869598843504,0.468010308717,0.18625678867122347,0.11752729984158691,0.06872948882963656,0,2,2,
44105,9,1,1,1,0,0,neutral,neutral,0.09840995232180066,0.09840995232180066,0.09840995232180066,3.3801058506865695,nan,0.468010308717,0.19815801107598827,0.16676919653538277,0.03138881454060549,0,2,1,
44105,10,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.275776118722117,nan,0.468010308717,0.11108617172080729,0.027983159237944227,0.08310301248286306,0,2,2,
44105,11,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,2.845126956570962,nan,0.468010308717,0.2064698273762802,0.027800752379993098,0.1786690749962871,0,1,1,
44105,12,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.851401350412806,nan,0.468010308717,0.1413187942347431,0.1306939100827484,0.010624884151994723,0,1,1,
44105,13,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.239901199456255,nan,0.468010308717,0.14531989665726375,0.06859861775229666,0.07672127890496709,0,1,2,
44105,14,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,4.723138136724964,nan,0.468010308717,0.11361969038920422,0.027537553900178213,0.086082136489026,0,1,1,
44105,15,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.2378309829964467,nan,0.468010308717,0.17832093476903743,0.13103424000608738,0.047286694762950054,0,1,1,
44105,16,2,2,2,0,0,neutral,neutral,0.0,0.0,0.0,2.9166795195808124,nan,0.468010308717,0.2051811102626784,0.07269914829403452,0.13248196196864387,0,1,2,
44105,17,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.7905617494759722,nan,0.468010308717,0.17473672285194358,0.02989689552553858,0.144839827326405,0,1,1,
44105,18,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.698041827585405,nan,0.468010308717,0.21743531378920858,0.12469320170696525,0.09274211208224332,0,2,2,
44105,19,1,1,1,0,0,neutral,neutral,0.06707701608525936,0.06707701608525936,0.06707701608525936,3.541605833808865,nan,0.468010308717,0.16360268580899648,0.13477496182518245,0.02882772398381403,0,2,1,
44105,20,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.5228530694954587,nan,0.468010308717,0.16254757450696045,0.028581501462199805,0.13396607304476063,0,2,2,
44105,21,1,1,1,0,0,neutral,neutral,0.1371949894692735,0.1371949894692735,0.1371949894692735,3.1332057906034585,nan,0.468010308717,0.16658466932449162,0.4282139513805552,-0.26162928205606356,0,3,1,
44105,22,1,1,1,0,0,neutral,neutral,0.18432742777668146,0.18432742777668146,0.18432742777668146,3.780212609929626,nan,0.468010308717,0.11228938292582447,0.2983365619356575,-0.18604717900983303,0,3,1,
44105,23,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.310621443095918,0.2774389661138567,0.468010308717,0.18521486164830867,0.15283831752222773,0.03237654412608093,0,1,2,
44105,24,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.1454256365714572,0.19729221511512093,0.468010308717,0.17970325830346873,0.09578980763506592,0.0839134506684028,0,1,2,
44105,25,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.790809018638061,nan,0.468010308717,0.120106689510059,0.04495635353780029,0.0751503359722587,0,1,2,
44105,26,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.814349283874661,nan,0.468010308717,0.1978543927402686,0.13404148570547375,0.06381290703479484,0,1,1,
44105,27,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,3.210011216335564,nan,0.468010308717,0.1589674142393577,0.07512617238915821,0.08384124185019949,0,1,1,
44105,28,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.447154569028426,nan,0.468010308717,0.11344887267137137,0.03250169125865415,0.08094718141271721,0,1,2,
44105,29,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,1.1560637759109218,nan,0.468010308717,0.13809392803791515,0.1365670882178342,0.0015268398200809497,0,1,1,
44105,30,3,2,2,1,0,beneficial,beneficial,0.0,0.0,0.0,2.1300920486430783,0.4347055644075929,0.468010308717,0.14672855209972435,0.0805898583958639,0.06613869370386045,0,1,2,
44105,31,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.8489213062641285,nan,0.468010308717,0.13757032501876928,0.04125101866994441,0.09631930634882488,0,1,2,
44105,32,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.641410604840141,nan,0.468010308717,0.13859656482770596,0.12795200059869738,0.010644564229008585,0,1,3,
44105,33,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,5.109000287161258,nan,0.468010308717,0.15204728943618817,0.07132969996707691,0.08071758946911126,0,1,2,
44105,34,1,1,1,0,0,neutral,neutral,0.0,0.0,0.0,5.626953296116522,nan,0.468010308717,0.08569690582656082,0.031038573183193037,0.05465833264336779,0,1,1,
44105,35,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.034748359614767,nan,0.468010308717,0.21692769684582167,0.13436942794361936,0.0825582689022023,0,2,3,
44105,36,1,1,1,0,0,neutral,neutral,0.10537893975370591,0.10537893975370591,0.10537893975370591,3.305533729281014,nan,0.468010308717,0.20711822754613704,0.18611791434059483,0.021000313205542215,0,2,1,
44105,37,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,3.3558214815053757,nan,0.468010308717,0.14760113530171065,0.043518555241177294,0.10408258006053336,0,2,2,
44105,38,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.934696268285508,nan,0.468010308717,0.2006684544455549,0.15334274367722892,0.04732571076832598,0,1,1,
44105,39,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,2.39599488047151,nan,0.468010308717,0.1535935401139319,0.09488448890531073,0.05870905120862116,0,1,2,
44105,40,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,4.012742929158817,nan,0.468010308717,0.13929898971665788,0.051830231581847575,0.08746875813481031,0,1,2,
44105,41,3,3,3,0,0,neutral,neutral,0.03692578543941727,0.03692578543941727,0.03692578543941727,3.6664876799787494,nan,0.468010308717,0.12865964640874006,0.45704353365309947,-0.3283838872443594,0,1,1,
44105,42,3,3,3,0,0,neutral,neutral,0.03606041296170781,0.03606041296170781,0.03606041296170781,3.9855036475641854,nan,0.468010308717,0.13480537431042072,0.3217199719071141,-0.18691459759669338,0,1,1,
44105,43,1,1,1,0,0,neutral,neutral,0.023793752666355722,0.023793752666355722,0.023793752666355722,6.10145095545627,nan,0.468010308717,0.12020424129692078,0.2451090551263404,-0.12490481382941962,0,3,1,
44105,44,3,3,3,0,0,neutral,neutral,0.0,0.0,0.0,6.566567168008992,nan,0.468010308717,0.1347263198233802,0.13319048608610376,0.0015358337372764486,0,2,3,
