condition,true_class,seed,policy,selected_action,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
measurement_noise_0.850,measurement_noise,38039,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.4315015735563537,0.00896931916979635,0.00735772445353744,0.8233003472338364,1.0112271687672107,True,0
measurement_noise_0.850,measurement_noise,38040,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.3306265231046714,0.006779320629572318,0.003022834488713211,0.8950935242001967,0.9984794392858465,True,0
measurement_noise_0.850,measurement_noise,38040,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.34435481434496074,0.00682046404828806,0.0025695490293934364,0.894199033885674,0.9824630632533844,True,0
measurement_noise_0.850,measurement_noise,38040,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.33337621149484964,0.006786424463757993,0.002918544720808103,0.894728790575992,0.9948894236690871,True,0
measurement_noise_0.850,measurement_noise,38041,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.5846336354454083,0.010194627603203693,0.008297639457123807,0.878749776627644,1.084394010603574,True,0
measurement_noise_0.850,measurement_noise,38041,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.5664345349181272,0.009643646469828534,0.007802988760235774,0.8728648764889918,1.031608948711475,True,0
measurement_noise_0.850,measurement_noise,38041,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.580006294203978,0.010055290656965308,0.008180444649646623,0.8773530678272856,1.0715610103036348,True,0
measurement_noise_0.850,measurement_noise,38042,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.38322510973016605,0.009148024049058325,0.0030167223708748026,0.9648895744724516,1.2433557199449863,True,0
measurement_noise_0.850,measurement_noise,38042,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.4075975204336427,0.009008549674598462,0.0025315652572825975,0.9684298162301156,1.1842351543028569,True,0
measurement_noise_0.850,measurement_noise,38042,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.38859333709718336,0.00910905486965814,0.002904133229008954,0.9654824982694501,1.2293544637951281,True,0
measurement_noise_0.850,measurement_noise,38043,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.39643886671539785,0.008837530008351763,0.003920726485853954,0.8728839256456573,0.9392479949711371,True,0
measurement_noise_0.850,measurement_noise,38043,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.39560761241366593,0.00847607992644088,0.0023939775925090334,0.8691318138907796,0.9070387425192799,True,0
measurement_noise_0.850,measurement_noise,38043,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.3959243521265088,0.00875521554243032,0.00357001556491654,0.8719219321048826,0.9319914885403301,True,0
measurement_noise_0.850,measurement_noise,38044,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.30064668193033023,0.007130491739515649,0.001559053173153857,0.8591769989337735,0.9817850948712658,True,0
measurement_noise_0.850,measurement_noise,38044,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.31784504557249554,0.00708236812788534,0.0017610599434628726,0.8477035702129428,0.953229101735082,True,0
measurement_noise_0.850,measurement_noise,38044,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.30405589652167037,0.007112612938620796,0.0016101376579664706,0.8560258126412286,0.9752984031329396,True,0
measurement_noise_0.850,measurement_noise,38045,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.3052214088329074,0.007825028652999503,0.007562534290193823,0.8966423124653593,1.4379299622079218,True,0
measurement_noise_0.850,measurement_noise,38045,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.3376120960943975,0.007828686262456006,0.008482494877994795,0.8941896607068669,1.3906514889198194,True,0
measurement_noise_0.850,measurement_noise,38045,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.3122766569002164,0.00782863757576779,0.007770893167293291,0.8960049713859115,1.4274579849739628,True,0
measurement_noise_0.850,measurement_noise,38046,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.4061707890826528,0.006994972117683013,0.003999341284815827,0.8323283468601077,0.7975349762914697,True,0
measurement_noise_0.850,measurement_noise,38046,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.41897899193678917,0.006852680641766737,0.0032032187950243873,0.8322059049169974,0.7721650417132653,True,0
measurement_noise_0.850,measurement_noise,38046,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.4087468131798295,0.006959734609441973,0.0038159997011935065,0.832186375206912,0.7917044479117764,True,0
measurement_noise_0.850,measurement_noise,38047,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.48824194447559965,0.010437983892198117,0.004268080625716042,0.8104446608540251,0.9423553077510611,True,0
measurement_noise_0.850,measurement_noise,38047,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.4747329348088572,0.009869041428380621,0.004857796346618315,0.7963976931160622,0.8945730934722786,True,0
measurement_noise_0.850,measurement_noise,38047,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.4843313778742043,0.010291135348408887,0.004424992593478283,0.8070115554272859,0.9303555669933586,True,0
measurement_noise_0.850,measurement_noise,38048,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.3252531605868974,0.007311587995591489,0.0033240605613696905,0.7547675507963512,0.7106511429038649,True,0
measurement_noise_0.850,measurement_noise,38048,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.33147492494211706,0.007150547908788185,0.0027756174065818318,0.7487093382857936,0.6929835200194117,True,0
measurement_noise_0.850,measurement_noise,38048,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.32665206227274735,0.007270880234640418,0.0031900255338491723,0.7533496239875298,0.7066164457177382,True,0
measurement_noise_0.850,measurement_noise,38049,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.40036838736939917,0.007909418363389355,0.01001124417963406,0.8898561263269241,0.9506403367259239,True,0
measurement_noise_0.850,measurement_noise,38049,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.406616978380396,0.007924094253065176,0.009414527878501278,0.8857928367001694,0.9220519501158332,True,0
measurement_noise_0.850,measurement_noise,38049,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.4015540199478211,0.00791296394199102,0.00987155534237949,0.888770941867523,0.9441802943079519,True,0
measurement_noise_0.850,measurement_noise,38050,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.38104018103885623,0.008095579323285054,0.0016380199966981035,0.8751187877337129,1.0239916584237259,True,0
measurement_noise_0.850,measurement_noise,38050,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.3924611448397093,0.007950224272454624,0.0017233436213920372,0.8758002819487828,0.9892504430997722,True,0
measurement_noise_0.850,measurement_noise,38050,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.3833550712729311,0.008059195419400108,0.001667407668147547,0.8749853508822599,1.0158672472861614,True,0
measurement_noise_0.850,measurement_noise,38051,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.4888194252008948,0.011204596588464372,0.01762308909235577,0.8773974804670297,1.2407524537098356,True,0
measurement_noise_0.850,measurement_noise,38051,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.498456515576689,0.010616372940844441,0.01624715731809112,0.8673309508315638,1.1744539008989627,True,0
measurement_noise_0.850,measurement_noise,38051,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.49051786620337073,0.011059652935241077,0.017306839692438736,0.8750444955500601,1.2249952638286827,True,0
measurement_noise_0.850,measurement_noise,38052,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.37027352901206073,0.008596773626596534,0.003583894953806288,0.8311463819495134,1.0766270475810205,True,0
measurement_noise_0.850,measurement_noise,38052,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.3809931473731382,0.00842299000662649,0.003725990184282324,0.8274987864438452,1.0343571035347834,True,0
measurement_noise_0.850,measurement_noise,38052,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.37226103032543933,0.00855998427717923,0.0035844738979154966,0.8304640501750147,1.0671493967844354,True,0
measurement_noise_0.850,measurement_noise,38053,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.5680544631585666,0.008875622130902467,0.009736866440746228,0.8551917767051423,0.8677791721781485,True,0
measurement_noise_0.850,measurement_noise,38053,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.5617639865143981,0.008687232922804515,0.011121904852478659,0.8431900024940886,0.8291205652692537,True,0
measurement_noise_0.850,measurement_noise,38053,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.566156529897414,0.008824565978176742,0.010073669034758592,0.8523076357131274,0.858735347451725,True,0
measurement_noise_0.850,measurement_noise,38054,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.3565198999237104,0.0077555544525676375,0.0019123393207244321,0.8356414066289168,1.1237551967444486,True,0
measurement_noise_0.850,measurement_noise,38054,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.3591831229729232,0.007550271147828479,0.0015847100516618307,0.8326344279686314,1.084370985302796,True,0
measurement_noise_0.850,measurement_noise,38054,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.3567090861364244,0.007703689282653616,0.0018406845236239588,0.8348112716584497,1.1147281346379037,True,0
measurement_noise_0.850,measurement_noise,38055,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.4973595702014719,0.008279920558636808,0.013034512590587632,0.8747367107540001,1.0295790177132778,True,0
measurement_noise_0.850,measurement_noise,38055,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.5083411662235212,0.007975715486863488,0.011988381757861766,0.8675169852850297,0.9857546456050247,True,0
measurement_noise_0.850,measurement_noise,38055,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.49949225556334587,0.008205529930501814,0.012781788448250286,0.8731040419837235,1.0194901722433132,True,0
measurement_noise_0.850,measurement_noise,38056,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.4779270164184224,0.00927283282552731,0.0036336546448135776,0.8873840442819465,1.219786643548071,True,0
measurement_noise_0.850,measurement_noise,38056,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.4830987223991359,0.008767965023234401,0.003241482308254384,0.8818365544501474,1.1561270881365833,True,0
measurement_noise_0.850,measurement_noise,38056,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.478470630035936,0.00914354073844584,0.0035446168907282694,0.8861400520947894,1.2045966889436013,True,0
measurement_noise_0.850,measurement_noise,38057,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.4533609040964213,0.010032139298756876,0.004186166249026346,0.9856411982814726,1.283315945578982,True,0
measurement_noise_0.850,measurement_noise,38057,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.4654111724766674,0.009633774125183753,0.003404717400678492,0.9829540823838625,1.2244125310110834,True,0
measurement_noise_0.850,measurement_noise,38057,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.45560829683643495,0.009932963186127743,0.004025282396776908,0.9851388724650884,1.2692129463400825,True,0
measurement_noise_0.850,measurement_noise,38058,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.3785118855885682,0.008973256091359296,0.007466601469566458,0.834204499899901,1.1179604150626181,True,0
measurement_noise_0.850,measurement_noise,38058,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.3988910793617075,0.00874209253683788,0.008318694265176507,0.8285971863475905,1.0655276887502108,True,0
measurement_noise_0.850,measurement_noise,38058,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.38299538088446594,0.008912766509259191,0.007677605465623016,0.8329490661992726,1.1053474649226152,True,0
measurement_noise_0.850,measurement_noise,38059,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.2680518176890997,0.007069859921699086,0.010698548726348567,0.8974112922825065,0.9914110737711826,True,0
measurement_noise_0.850,measurement_noise,38059,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.28149673376127976,0.006924771017058932,0.011175797619452643,0.8893795261698955,0.9515080240425947,True,0
measurement_noise_0.850,measurement_noise,38059,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.27020488903971207,0.0070239901373997295,0.010800202605981135,0.8952886219451841,0.9817091374124144,True,0
measurement_noise_0.850,measurement_noise,38060,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.3893437079285194,0.007578737915862359,0.004341558146870206,0.9032572007269697,1.051997454731878,True,0
measurement_noise_0.850,measurement_noise,38060,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.40514893104324456,0.007369065966753187,0.0031334232375159754,0.8982280217868133,1.0106110367653232,True,0
measurement_noise_0.850,measurement_noise,38060,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.3927754583323099,0.007526353225016582,0.004062743406998637,0.902120866552634,1.0423138896173854,True,0
measurement_noise_0.850,measurement_noise,38061,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.4217113346046801,0.009139701238817757,0.009843354253425196,0.866111326799936,1.181295810758976,True,0
measurement_noise_0.850,measurement_noise,38061,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.4255612828107072,0.00878314853544408,0.01025328001440684,0.8615743047551375,1.1328159760144683,True,0
measurement_noise_0.850,measurement_noise,38061,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.42199179177585316,0.009052042536589585,0.009946258932134855,0.8649327064120359,1.1701043381954968,True,0
measurement_noise_0.850,measurement_noise,38062,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.4822005036042937,0.008583864634199335,0.019479366473807547,0.9642248777063908,1.2119599160867474,True,0
measurement_noise_0.850,measurement_noise,38062,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.5119975653740244,0.008570667305341227,0.019981313105737364,0.9565432957873571,1.1533591197684288,True,0
measurement_noise_0.850,measurement_noise,38062,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.4890483582354961,0.008579975082842731,0.019602330492995756,0.9628631737098894,1.1983766329463175,True,0
measurement_noise_0.850,measurement_noise,38063,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.394070044858138,0.007861395042090675,0.006303285412093573,0.8463696346875154,1.0596379759121048,True,0
measurement_noise_0.850,measurement_noise,38063,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.4031093167192081,0.007672116303524649,0.004666053251314861,0.8437356436062073,1.0136651983192875,True,0
measurement_noise_0.850,measurement_noise,38063,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.3958374851018718,0.007817580067886994,0.005954085282954824,0.8455472519550745,1.0490281899774467,True,0
measurement_noise_0.850,measurement_noise,38064,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.36863985094655555,0.00931709184335158,0.006243784870742175,0.8183507748537563,1.082188439472188,True,0
measurement_noise_0.850,measurement_noise,38064,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.3724373282305842,0.009031287855110346,0.0068527987028865756,0.8058454378354876,1.0390492884955593,True,0
measurement_noise_0.850,measurement_noise,38064,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.3689107205208842,0.009245923467548912,0.006380532904957104,0.8154214615647788,1.0721398705866192,True,0
measurement_noise_0.850,measurement_noise,38065,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.3880422062731191,0.008334410986110903,0.003723830853779142,0.8923245089345395,1.0200594373678211,True,0
measurement_noise_0.850,measurement_noise,38065,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.39841273960352663,0.008311080907116561,0.003938345800741816,0.8860988091249501,0.9891571913357854,True,0
measurement_noise_0.850,measurement_noise,38065,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.3901253962791367,0.008327326127057976,0.0037871212440047097,0.8908793219424254,1.0128894133771753,True,0
measurement_noise_0.850,measurement_noise,38066,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.23239721226560037,0.007112863020211906,0.010364973122666044,0.8488712966024896,1.1696242196706974,True,0
measurement_noise_0.850,measurement_noise,38066,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.25796192861944456,0.00710368668645093,0.010026561181536775,0.8426626853791142,1.1323474448210944,True,0
measurement_noise_0.850,measurement_noise,38066,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.23772946865524802,0.007101351481230048,0.01028657974028746,0.8470759495026163,1.1607480761172948,True,0
measurement_noise_0.850,measurement_noise,38067,baseline,normal,1.0,1.0,True,True,0.2,0.22,0.8,0.06,0.5526237358752456,0.011697275638545087,0.004161852703095548,0.8258380489401019,0.9678243518716966,True,0
measurement_noise_0.850,measurement_noise,38067,generic_uncertainty,generic_uncertainty,1.0,1.5,False,False,0.2,0.22,0.8,0.06,0.5429048148616342,0.011201377070020389,0.004588457862123141,0.8143612758593942,0.9189694822250102,True,0
measurement_noise_0.850,measurement_noise,38067,failure_aware,coverage_wait,1.0,1.1,False,False,0.2,0.22,0.8,0.06,0.549980969098897,0.011574008697843044,0.004276346889480753,0.8233021045818432,0.9558806907702121,True,0
