condition,true_class,sequence_replicate,evidence_budget,policy,selected_action,reference_action,action_matches_reference,parameter_learning_scale,process_uncertainty_scale,allow_commitment,allow_structural_intervention,estimated_p_pass,estimated_p_fail_A,estimated_p_fail_C,estimated_p_fail_S,reference_p_pass,reference_p_fail_A,reference_p_fail_C,reference_p_fail_S,post_event_state_rmse,post_event_parameter_rmse,final_parameter_error,cumulative_abs_parameter_update,mean_post_event_nis,recovered,recovery_time
measurement_noise_0.850,measurement_noise,10,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.3,0.7,0.0,0.2,0.22,0.8,0.06,0.33775510036432865,0.008723133727685043,0.00648764715104011,0.9142748883019027,1.1935577092200724,True,0
measurement_noise_0.850,measurement_noise,10,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.7,0.0,0.2,0.22,0.8,0.06,0.338819570555364,0.008672802218764817,0.006511465215743972,0.9137178976745166,1.1846674507788284,True,0
measurement_noise_0.850,measurement_noise,10,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.7,0.0,0.2,0.22,0.8,0.06,0.338819570555364,0.008672802218764817,0.006511465215743972,0.9137178976745166,1.1846674507788284,True,0
measurement_noise_0.850,measurement_noise,10,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.25,0.2,0.75,0.0,0.2,0.22,0.8,0.06,0.33775510036432865,0.008723133727685043,0.00648764715104011,0.9142748883019027,1.1935577092200724,True,0
measurement_noise_0.850,measurement_noise,10,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.25,0.2,0.75,0.0,0.2,0.22,0.8,0.06,0.338819570555364,0.008672802218764817,0.006511465215743972,0.9137178976745166,1.1846674507788284,True,0
measurement_noise_0.850,measurement_noise,10,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.25,0.2,0.75,0.0,0.2,0.22,0.8,0.06,0.338819570555364,0.008672802218764817,0.006511465215743972,0.9137178976745166,1.1846674507788284,True,0
measurement_noise_0.850,measurement_noise,11,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.0,0.8,0.0,0.2,0.22,0.8,0.06,0.4546844857398367,0.00840384651526077,0.0031445762195856375,0.8842701933645005,1.0834799669224493,True,0
measurement_noise_0.850,measurement_noise,11,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.0,0.8,0.0,0.2,0.22,0.8,0.06,0.4560097142724303,0.008291792499212164,0.003026737586911521,0.8835528115765732,1.07135301743843,True,0
measurement_noise_0.850,measurement_noise,11,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.0,0.8,0.0,0.2,0.22,0.8,0.06,0.4560097142724303,0.008291792499212164,0.003026737586911521,0.8835528115765732,1.07135301743843,True,0
measurement_noise_0.850,measurement_noise,11,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.2,0.8,0.0,0.2,0.22,0.8,0.06,0.4546844857398367,0.00840384651526077,0.0031445762195856375,0.8842701933645005,1.0834799669224493,True,0
measurement_noise_0.850,measurement_noise,11,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.0,0.2,0.22,0.8,0.06,0.4560097142724303,0.008291792499212164,0.003026737586911521,0.8835528115765732,1.07135301743843,True,0
measurement_noise_0.850,measurement_noise,11,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.0,0.2,0.22,0.8,0.06,0.4560097142724303,0.008291792499212164,0.003026737586911521,0.8835528115765732,1.07135301743843,True,0
measurement_noise_0.850,measurement_noise,11,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.2,0.8,0.0,0.2,0.22,0.8,0.06,0.4546844857398367,0.00840384651526077,0.0031445762195856375,0.8842701933645005,1.0834799669224493,True,0
measurement_noise_0.850,measurement_noise,11,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.0,0.2,0.22,0.8,0.06,0.4560097142724303,0.008291792499212164,0.003026737586911521,0.8835528115765732,1.07135301743843,True,0
measurement_noise_0.850,measurement_noise,11,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.2,0.8,0.0,0.2,0.22,0.8,0.06,0.4560097142724303,0.008291792499212164,0.003026737586911521,0.8835528115765732,1.07135301743843,True,0
measurement_noise_0.850,measurement_noise,12,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.4,0.6,0.0,0.2,0.22,0.8,0.06,0.31031236772978776,0.00763934998600485,0.008581083368771503,0.954088932579711,0.9544562632598232,True,0
measurement_noise_0.850,measurement_noise,12,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.4,0.6,0.0,0.2,0.22,0.8,0.06,0.3136409573938266,0.0076575191987470655,0.008099388950926656,0.9518563173245771,0.9464129149405125,True,0
measurement_noise_0.850,measurement_noise,12,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.4,0.6,0.0,0.2,0.22,0.8,0.06,0.3136409573938266,0.0076575191987470655,0.008099388950926656,0.9518563173245771,0.9464129149405125,True,0
measurement_noise_0.850,measurement_noise,12,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.3,0.6,0.2,0.2,0.22,0.8,0.06,0.31031236772978776,0.00763934998600485,0.008581083368771503,0.954088932579711,0.9544562632598232,True,0
measurement_noise_0.850,measurement_noise,12,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.3,0.6,0.2,0.2,0.22,0.8,0.06,0.3136409573938266,0.0076575191987470655,0.008099388950926656,0.9518563173245771,0.9464129149405125,True,0
measurement_noise_0.850,measurement_noise,12,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.3,0.6,0.2,0.2,0.22,0.8,0.06,0.3136409573938266,0.0076575191987470655,0.008099388950926656,0.9518563173245771,0.9464129149405125,True,0
measurement_noise_0.850,measurement_noise,12,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.3,0.7,0.1,0.2,0.22,0.8,0.06,0.31031236772978776,0.00763934998600485,0.008581083368771503,0.954088932579711,0.9544562632598232,True,0
measurement_noise_0.850,measurement_noise,12,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.7,0.1,0.2,0.22,0.8,0.06,0.3136409573938266,0.0076575191987470655,0.008099388950926656,0.9518563173245771,0.9464129149405125,True,0
measurement_noise_0.850,measurement_noise,12,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.7,0.1,0.2,0.22,0.8,0.06,0.3136409573938266,0.0076575191987470655,0.008099388950926656,0.9518563173245771,0.9464129149405125,True,0
measurement_noise_0.850,measurement_noise,13,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.2,0.22,0.8,0.06,0.4815603781137177,0.008549027459528822,0.0017323182780090152,0.9696534628773852,1.1905760164188544,True,0
measurement_noise_0.850,measurement_noise,13,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.2,0.22,0.8,0.06,0.48166839225363356,0.008492739588114799,0.001757599760313755,0.9689023280844725,1.1823288463809,True,0
measurement_noise_0.850,measurement_noise,13,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.2,0.22,0.8,0.06,0.48166839225363356,0.008492739588114799,0.001757599760313755,0.9689023280844725,1.1823288463809,True,0
measurement_noise_0.850,measurement_noise,13,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.2,0.7,0.1,0.2,0.22,0.8,0.06,0.4815603781137177,0.008549027459528822,0.0017323182780090152,0.9696534628773852,1.1905760164188544,True,0
measurement_noise_0.850,measurement_noise,13,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.2,0.7,0.1,0.2,0.22,0.8,0.06,0.48166839225363356,0.008492739588114799,0.001757599760313755,0.9689023280844725,1.1823288463809,True,0
measurement_noise_0.850,measurement_noise,13,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.2,0.7,0.1,0.2,0.22,0.8,0.06,0.48166839225363356,0.008492739588114799,0.001757599760313755,0.9689023280844725,1.1823288463809,True,0
measurement_noise_0.850,measurement_noise,13,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.3,0.8,0.1,0.2,0.22,0.8,0.06,0.4815603781137177,0.008549027459528822,0.0017323182780090152,0.9696534628773852,1.1905760164188544,True,0
measurement_noise_0.850,measurement_noise,13,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.3,0.8,0.1,0.2,0.22,0.8,0.06,0.48166839225363356,0.008492739588114799,0.001757599760313755,0.9689023280844725,1.1823288463809,True,0
measurement_noise_0.850,measurement_noise,13,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.3,0.8,0.1,0.2,0.22,0.8,0.06,0.48166839225363356,0.008492739588114799,0.001757599760313755,0.9689023280844725,1.1823288463809,True,0
measurement_noise_0.850,measurement_noise,14,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.4,1.0,0.2,0.2,0.22,0.8,0.06,0.48112652912235804,0.009209745726649059,0.0033182103311049094,0.8883366442518871,1.4485198745497272,True,0
measurement_noise_0.850,measurement_noise,14,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.4,1.0,0.2,0.2,0.22,0.8,0.06,0.4841666488373871,0.00921559373368221,0.0029639211274280486,0.8880704130316748,1.4347244464657247,True,0
measurement_noise_0.850,measurement_noise,14,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.4,1.0,0.2,0.2,0.22,0.8,0.06,0.4841666488373871,0.00921559373368221,0.0029639211274280486,0.8880704130316748,1.4347244464657247,True,0
measurement_noise_0.850,measurement_noise,14,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.3,1.0,0.1,0.2,0.22,0.8,0.06,0.48112652912235804,0.009209745726649059,0.0033182103311049094,0.8883366442518871,1.4485198745497272,True,0
measurement_noise_0.850,measurement_noise,14,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.3,1.0,0.1,0.2,0.22,0.8,0.06,0.4841666488373871,0.00921559373368221,0.0029639211274280486,0.8880704130316748,1.4347244464657247,True,0
measurement_noise_0.850,measurement_noise,14,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.3,1.0,0.1,0.2,0.22,0.8,0.06,0.4841666488373871,0.00921559373368221,0.0029639211274280486,0.8880704130316748,1.4347244464657247,True,0
measurement_noise_0.850,measurement_noise,14,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.15,0.25,0.85,0.05,0.2,0.22,0.8,0.06,0.48112652912235804,0.009209745726649059,0.0033182103311049094,0.8883366442518871,1.4485198745497272,True,0
measurement_noise_0.850,measurement_noise,14,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.25,0.85,0.05,0.2,0.22,0.8,0.06,0.4841666488373871,0.00921559373368221,0.0029639211274280486,0.8880704130316748,1.4347244464657247,True,0
measurement_noise_0.850,measurement_noise,14,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.25,0.85,0.05,0.2,0.22,0.8,0.06,0.4841666488373871,0.00921559373368221,0.0029639211274280486,0.8880704130316748,1.4347244464657247,True,0
measurement_noise_0.850,measurement_noise,15,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.2,1.0,0.0,0.2,0.22,0.8,0.06,0.456346129522227,0.008675985976039169,0.001157048139831418,0.8722703644408425,0.9388203384196319,True,0
measurement_noise_0.850,measurement_noise,15,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.2,1.0,0.0,0.2,0.22,0.8,0.06,0.4568076193106542,0.008601392715686084,0.0010383240933716786,0.8714981532741686,0.9335771667700351,True,0
measurement_noise_0.850,measurement_noise,15,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.2,1.0,0.0,0.2,0.22,0.8,0.06,0.4568076193106542,0.008601392715686084,0.0010383240933716786,0.8714981532741686,0.9335771667700351,True,0
measurement_noise_0.850,measurement_noise,15,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.1,0.2,0.9,0.0,0.2,0.22,0.8,0.06,0.456346129522227,0.008675985976039169,0.001157048139831418,0.8722703644408425,0.9388203384196319,True,0
measurement_noise_0.850,measurement_noise,15,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.2,0.9,0.0,0.2,0.22,0.8,0.06,0.4568076193106542,0.008601392715686084,0.0010383240933716786,0.8714981532741686,0.9335771667700351,True,0
measurement_noise_0.850,measurement_noise,15,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.2,0.9,0.0,0.2,0.22,0.8,0.06,0.4568076193106542,0.008601392715686084,0.0010383240933716786,0.8714981532741686,0.9335771667700351,True,0
measurement_noise_0.850,measurement_noise,15,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.1,0.7,0.0,0.2,0.22,0.8,0.06,0.456346129522227,0.008675985976039169,0.001157048139831418,0.8722703644408425,0.9388203384196319,True,0
measurement_noise_0.850,measurement_noise,15,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.1,0.7,0.0,0.2,0.22,0.8,0.06,0.4568076193106542,0.008601392715686084,0.0010383240933716786,0.8714981532741686,0.9335771667700351,True,0
measurement_noise_0.850,measurement_noise,15,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.1,0.7,0.0,0.2,0.22,0.8,0.06,0.4568076193106542,0.008601392715686084,0.0010383240933716786,0.8714981532741686,0.9335771667700351,True,0
measurement_noise_0.850,measurement_noise,16,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.0,0.6,0.0,0.2,0.22,0.8,0.06,0.28172568206161264,0.006903165636838005,0.0041675557729483614,0.8596085868267273,1.1019667347460522,True,0
measurement_noise_0.850,measurement_noise,16,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.2,0.22,0.8,0.06,0.28790602699153245,0.00688381992049629,0.004019087786222508,0.8581823513305802,1.0918205536360799,True,0
measurement_noise_0.850,measurement_noise,16,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.0,0.6,0.0,0.2,0.22,0.8,0.06,0.28790602699153245,0.00688381992049629,0.004019087786222508,0.8581823513305802,1.0918205536360799,True,0
measurement_noise_0.850,measurement_noise,16,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.0,0.7,0.1,0.2,0.22,0.8,0.06,0.28172568206161264,0.006903165636838005,0.0041675557729483614,0.8596085868267273,1.1019667347460522,True,0
measurement_noise_0.850,measurement_noise,16,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.0,0.7,0.1,0.2,0.22,0.8,0.06,0.28790602699153245,0.00688381992049629,0.004019087786222508,0.8581823513305802,1.0918205536360799,True,0
measurement_noise_0.850,measurement_noise,16,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.0,0.7,0.1,0.2,0.22,0.8,0.06,0.28790602699153245,0.00688381992049629,0.004019087786222508,0.8581823513305802,1.0918205536360799,True,0
measurement_noise_0.850,measurement_noise,16,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.35,0.1,0.65,0.1,0.2,0.22,0.8,0.06,0.28172568206161264,0.006903165636838005,0.0041675557729483614,0.8596085868267273,1.1019667347460522,True,0
measurement_noise_0.850,measurement_noise,16,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.1,0.65,0.1,0.2,0.22,0.8,0.06,0.28790602699153245,0.00688381992049629,0.004019087786222508,0.8581823513305802,1.0918205536360799,True,0
measurement_noise_0.850,measurement_noise,16,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.35,0.1,0.65,0.1,0.2,0.22,0.8,0.06,0.28790602699153245,0.00688381992049629,0.004019087786222508,0.8581823513305802,1.0918205536360799,True,0
measurement_noise_0.850,measurement_noise,17,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.4,0.2,0.6,0.0,0.2,0.22,0.8,0.06,0.30199658638105675,0.006041715696330196,0.0013363717609303771,0.7769834852821974,0.7973921101946635,True,0
measurement_noise_0.850,measurement_noise,17,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.2,0.22,0.8,0.06,0.3028683144802317,0.006019835054995769,0.001358660070438833,0.776137706872053,0.7917206736027798,True,0
measurement_noise_0.850,measurement_noise,17,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.4,0.2,0.6,0.0,0.2,0.22,0.8,0.06,0.3028683144802317,0.006019835054995769,0.001358660070438833,0.776137706872053,0.7917206736027798,True,0
measurement_noise_0.850,measurement_noise,17,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.3,0.3,0.7,0.0,0.2,0.22,0.8,0.06,0.30199658638105675,0.006041715696330196,0.0013363717609303771,0.7769834852821974,0.7973921101946635,True,0
measurement_noise_0.850,measurement_noise,17,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.7,0.0,0.2,0.22,0.8,0.06,0.3028683144802317,0.006019835054995769,0.001358660070438833,0.776137706872053,0.7917206736027798,True,0
measurement_noise_0.850,measurement_noise,17,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.3,0.3,0.7,0.0,0.2,0.22,0.8,0.06,0.3028683144802317,0.006019835054995769,0.001358660070438833,0.776137706872053,0.7917206736027798,True,0
measurement_noise_0.850,measurement_noise,17,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.2,0.35,0.8,0.05,0.2,0.22,0.8,0.06,0.30199658638105675,0.006041715696330196,0.0013363717609303771,0.7769834852821974,0.7973921101946635,True,0
measurement_noise_0.850,measurement_noise,17,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.35,0.8,0.05,0.2,0.22,0.8,0.06,0.3028683144802317,0.006019835054995769,0.001358660070438833,0.776137706872053,0.7917206736027798,True,0
measurement_noise_0.850,measurement_noise,17,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.2,0.35,0.8,0.05,0.2,0.22,0.8,0.06,0.3028683144802317,0.006019835054995769,0.001358660070438833,0.776137706872053,0.7917206736027798,True,0
measurement_noise_0.850,measurement_noise,18,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.0,1.0,0.0,0.2,0.22,0.8,0.06,0.6166693778637254,0.011318129361813048,0.002383294118169399,0.9501415766019047,1.2585973664221008,True,0
measurement_noise_0.850,measurement_noise,18,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.0,1.0,0.0,0.2,0.22,0.8,0.06,0.617594376041053,0.011254117230409028,0.0023136413013399304,0.9483451451032542,1.2443190252600749,True,0
measurement_noise_0.850,measurement_noise,18,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.0,1.0,0.0,0.2,0.22,0.8,0.06,0.617594376041053,0.011254117230409028,0.0023136413013399304,0.9483451451032542,1.2443190252600749,True,0
measurement_noise_0.850,measurement_noise,18,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.1,0.2,0.9,0.1,0.2,0.22,0.8,0.06,0.6166693778637254,0.011318129361813048,0.002383294118169399,0.9501415766019047,1.2585973664221008,True,0
measurement_noise_0.850,measurement_noise,18,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.2,0.9,0.1,0.2,0.22,0.8,0.06,0.617594376041053,0.011254117230409028,0.0023136413013399304,0.9483451451032542,1.2443190252600749,True,0
measurement_noise_0.850,measurement_noise,18,10,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.2,0.9,0.1,0.2,0.22,0.8,0.06,0.617594376041053,0.011254117230409028,0.0023136413013399304,0.9483451451032542,1.2443190252600749,True,0
measurement_noise_0.850,measurement_noise,18,20,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.15,0.15,0.85,0.1,0.2,0.22,0.8,0.06,0.6166693778637254,0.011318129361813048,0.002383294118169399,0.9501415766019047,1.2585973664221008,True,0
measurement_noise_0.850,measurement_noise,18,20,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.15,0.85,0.1,0.2,0.22,0.8,0.06,0.617594376041053,0.011254117230409028,0.0023136413013399304,0.9483451451032542,1.2443190252600749,True,0
measurement_noise_0.850,measurement_noise,18,20,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.15,0.15,0.85,0.1,0.2,0.22,0.8,0.06,0.617594376041053,0.011254117230409028,0.0023136413013399304,0.9483451451032542,1.2443190252600749,True,0
measurement_noise_0.850,measurement_noise,19,5,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.0,0.4,1.0,0.0,0.2,0.22,0.8,0.06,0.481638167706015,0.00974417806230954,0.0022952088462805387,0.8923391348112419,1.2012432712766035,True,0
measurement_noise_0.850,measurement_noise,19,5,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.4,1.0,0.0,0.2,0.22,0.8,0.06,0.48261157554654377,0.00965682049796596,0.002489905791410174,0.8903049005627941,1.1893286898239932,True,0
measurement_noise_0.850,measurement_noise,19,5,inferred_failure_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.0,0.4,1.0,0.0,0.2,0.22,0.8,0.06,0.48261157554654377,0.00965682049796596,0.002489905791410174,0.8903049005627941,1.1893286898239932,True,0
measurement_noise_0.850,measurement_noise,19,10,baseline,normal,coverage_wait,False,1.0,1.0,True,True,0.1,0.5,0.9,0.0,0.2,0.22,0.8,0.06,0.481638167706015,0.00974417806230954,0.0022952088462805387,0.8923391348112419,1.2012432712766035,True,0
measurement_noise_0.850,measurement_noise,19,10,reference_aware,coverage_wait,coverage_wait,True,1.0,1.1,False,False,0.1,0.5,0.9,0.0,0.2,0.22,0.8,0.06,0.48261157554654377,0.00965682049796596,0.002489905791410174,0.8903049005627941,1.1893286898239932,True,0
